word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_3.started,text_2.stopped,text_3.stopped,instrText.started,key_resp.started,key_resp.keys,key_resp.rt,target.started,response.started,response.keys,response.corr,response.rt,text.started,text.stopped,endNotes.started,stressScore.started,stressScore.response,stressScore.rt,text_4.started,text_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,
GREEN,blue,0,right,1,10,26,13,,,,,,,,,99.0471644000063,99.0471644000063,left,0,0.7857380000059493,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
YELLOW,green,0,down,1,11,27,9,,,,,,,,,100.36367640001117,100.36367640001117,down,1,0.8440868999896338,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
RED,blue,0,right,1,12,28,3,,,,,,,,,101.73048030000064,101.73048030000064,right,1,0.7083961999887833,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
YELLOW,red,0,left,1,13,29,10,,,,,,,,,102.9640928000008,102.9640928000008,left,1,0.5387734999967506,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
GREEN,red,0,left,1,14,30,15,,,,,,,,,104.02958760000183,104.02958760000183,left,1,0.5612126999913016,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
BLUE,yellow,0,up,1,15,31,7,,,,,,,,,105.11294170000474,105.11294170000474,up,1,0.7367404000106035,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
BLUE,red,0,left,2,0,32,5,,,,,,,,,106.37937750000856,106.37937750000856,left,1,0.8260256000066875,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
GREEN,red,0,left,2,1,33,15,,,,,,,,,107.7295918000018,107.7295918000018,left,1,0.6295934999943711,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
GREEN,blue,0,right,2,2,34,13,,,,,,,,,108.8789964000025,108.8789964000025,right,1,0.8192698000057135,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
BLUE,green,0,down,2,3,35,4,,,,,,,,,110.22875150000618,110.22875150000618,down,1,0.9428217999957269,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
RED,green,0,down,2,4,36,1,,,,,,,,,111.69519120000768,111.69519120000768,down,1,0.3902921000117203,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
BLUE,yellow,0,up,2,5,37,7,,,,,,,,,112.61184270000376,112.61184270000376,up,1,0.5794320999993943,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
BLUE,blue,1,right,2,6,38,6,,,,,,,,,113.71155750000617,113.71155750000617,right,1,0.7356607999972766,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
RED,red,1,left,2,7,39,0,,,,,,,,,114.97829910001019,114.97829910001019,left,1,0.5588358000095468,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
YELLOW,blue,0,right,2,8,40,11,,,,,,,,,116.06471580000652,116.06471580000652,down,0,1.063737400007085,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
RED,yellow,0,up,2,9,41,2,,,,,,,,,117.66094790000352,117.66094790000352,up,1,0.8442639999993844,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
YELLOW,green,0,down,2,10,42,9,,,,,,,,,119.02724830000079,119.02724830000079,left,0,1.7264483000035398,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
GREEN,yellow,0,up,2,11,43,12,,,,,,,,,121.2769646000088,121.2769646000088,up,1,1.1003591999906348,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
YELLOW,yellow,1,up,2,12,44,8,,,,,,,,,122.91012740001315,122.91012740001315,up,1,0.5917874000006123,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
GREEN,green,1,down,2,13,45,14,,,,,,,,,124.02643050000188,124.02643050000188,down,1,0.6577892000059364,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
YELLOW,red,0,left,2,14,46,10,,,,,,,,,125.2097810000123,125.2097810000123,left,1,0.7181695999897784,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
RED,blue,0,right,2,15,47,3,,,,,,,,,126.45998240000335,126.45998240000335,right,1,1.2323628000012832,,,,,,,,,001,heidi_2,2023-04-14_14h51.41.819,strooptest,2022.2.5,60.01327493968806,
,,,,,,,,,,,,,,,,,,,,,127.70933770001284,127.83383170000161,128.36349840000912,128.36349840000912,4.0,5.86489789999905,134.07507270001224,137.074543300012,,,,,,,
