word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_3.started,text_2.stopped,text_3.stopped,instrText.started,key_resp.started,key_resp.keys,key_resp.rt,target.started,response.started,response.keys,response.corr,response.rt,text.started,text.stopped,endNotes.started,stressScore.started,stressScore.response,stressScore.rt,text_4.started,text_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,
YELLOW,red,0,left,1,8,24,10,,,,,,,,,96.4528426999459,96.4528426999459,left,1,0.3325487999827601,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
BLUE,green,0,down,1,9,25,4,,,,,,,,,97.30165659997147,97.30165659997147,down,1,0.620986099995207,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
RED,blue,0,right,1,10,26,3,,,,,,,,,98.45227219996741,98.45227219996741,right,1,0.5342880999669433,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
YELLOW,blue,0,right,1,11,27,11,,,,,,,,,99.5021468999912,99.5021468999912,right,1,0.611461499996949,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
BLUE,blue,1,right,1,12,28,6,,,,,,,,,100.63508249999722,100.63508249999722,right,1,0.46574760001385584,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
RED,yellow,0,up,1,13,29,2,,,,,,,,,101.61822199996095,101.61822199996095,up,1,0.6171291000209749,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
GREEN,blue,0,right,1,14,30,13,,,,,,,,,102.7516063999501,102.7516063999501,right,1,0.7276176000013947,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
YELLOW,green,0,down,1,15,31,9,,,,,,,,,104.00127569999313,104.00127569999313,left,0,0.632345299993176,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
BLUE,green,0,down,2,0,32,4,,,,,,,,,105.15040399995632,105.15040399995632,down,1,0.7573454999946989,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
YELLOW,green,0,down,2,1,33,9,,,,,,,,,106.43463789997622,106.43463789997622,down,1,0.5503148999996483,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
RED,green,0,down,2,2,34,1,,,,,,,,,107.51891639997484,107.51891639997484,down,1,0.5100634999689646,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
BLUE,red,0,left,2,3,35,5,,,,,,,,,108.53418339998461,108.53418339998461,left,1,0.5899811999988742,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
GREEN,green,1,down,2,4,36,14,,,,,,,,,109.6507442999864,109.6507442999864,down,1,0.6742202999885194,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
RED,yellow,0,up,2,5,37,2,,,,,,,,,110.85102449997794,110.85102449997794,up,1,0.6955771000357345,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
GREEN,yellow,0,up,2,6,38,12,,,,,,,,,112.06679059995804,112.06679059995804,up,1,0.4417132000089623,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
RED,red,1,left,2,7,39,0,,,,,,,,,113.03363399999216,113.03363399999216,left,1,0.7963478000019677,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
YELLOW,red,0,left,2,8,40,10,,,,,,,,,114.33303739997791,114.33303739997791,left,1,0.33108530001481995,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
YELLOW,yellow,1,up,2,9,41,8,,,,,,,,,115.18303999997443,115.18303999997443,up,1,0.5463117000181228,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
BLUE,yellow,0,up,2,10,42,7,,,,,,,,,116.24871759995585,116.24871759995585,up,1,0.5610524999792688,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
YELLOW,blue,0,right,2,11,43,11,,,,,,,,,117.33255209994968,117.33255209994968,right,1,0.5681855999864638,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
BLUE,blue,1,right,2,12,44,6,,,,,,,,,118.43212899996433,118.43212899996433,right,1,0.36238619999494404,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
GREEN,red,0,left,2,13,45,15,,,,,,,,,119.31549459998496,119.31549459998496,left,1,0.46004570001969114,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
GREEN,blue,0,right,2,14,46,13,,,,,,,,,120.2986402999959,120.2986402999959,left,0,0.38138079998316243,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
RED,blue,0,right,2,15,47,3,,,,,,,,,121.19859699998051,121.19859699998051,right,1,0.5521286000148393,,,,,,,,,001,nabeha05,2023-04-18_19h40.25.548,strooptest,2022.2.5,60.141983189820124,
,,,,,,,,,,,,,,,,,,,,,121.78258469997672,121.90291619999334,122.42589349998161,122.42589349998161,3.0,6.8358854000107385,129.1139937999542,132.1135740999598,,,,,,,
